Cluster,Distance,Turning,Elevation
1,1310.0538564266042,77.51511934989642,0.6004116709013889
2,1021.3704616396924,49.44215723546648,0.4539225428668239
3,975.904909431423,38.826044664454216,0.5351680729329189
4,1297.1634329074132,67.18601460610525,0.6452881064723694
5,945.7540879228591,52.4372516543567,0.5472087511628736
6,1091.3828129629007,45.223542661350905,0.5742718200534398
7,1062.2173622001862,55.5598412495454,0.48731311481189366
8,862.1351167107377,30.670430170932892,0.597290538262989
9,921.3596268312742,41.09050197548248,0.4639353889748996
10,1034.4526383666666,51.333696716865035,0.6248906376711556
11,1201.9091724559523,62.38911980474676,0.706324874946997
12,980.793034595618,48.05447396925852,0.41856468926751766
13,1172.3490991441063,67.06850554268121,0.595481273846838
14,915.3487604677418,38.94166566323559,0.3563259820817848
15,1040.7102050784256,52.404525354484996,0.42978019980039406
16,986.4576535834103,51.45211492787704,0.648841036234403
17,1073.4541839152796,47.42524927226761,0.609838990140604
18,1314.791286641982,71.75204700467259,0.6892446195452209
19,1018.027486000205,42.167030944571856,0.4639386759535853
20,1390.9513640954995,77.64788520962139,0.48264505831763493
